2342.516881842569	28438.768563196263	2375.215386946816	2417.563862443453	2544.765655743884	491.87589402548167	1144.4282889919596	275.36595728473026	7337.278442414577	2039.004148355867	866.7139569606775	6441.5993530181495	22848.051450628955	2329.0844680251153	10731.810138538309	709.3910541220694	1696.1623851507957	1522.0779675105634	18998.268590040483	2796.790610527429	13937.859394293846	9764.628722602043	23734.37107925161	1078.5868760764845	370.39916803936126
734.5250491398833	28329.12114748352	2143.596699377279	1668.1450268157212	2396.1070678241613	231.06081598452056	779.9844890370897	147.9582400695899	7235.0935924728665	2001.048443638052	769.1492862082432	6430.802273183825	22393.165809230548	1980.103904258921	10337.341339458377	671.3210818388287	1662.9483429034835	1365.9862249843159	18927.88965912508	2773.855661446171	13479.703779157644	4847.975002098197	5290.305677686827	763.248008621668	368.9078928139763
445.00069204154096	5870.848646413813	2110.663291668833	1668.1450268157212	1128.6997171366893	231.06081598452056	318.4128336882527	107.52323677771892	5026.719266314964	2001.048443638052	769.1492862082432	6430.802273183825	22393.165809230548	1958.059142686141	962.3011074499167	671.2402276765398	385.32933389506525	748.7089433290324	3284.9940736472545	2773.855661446171	5222.024963969171	4455.696879579822	5204.027520135718	762.2954517292807	311.42892942069216
441.3338212713716	881.8996684542458	2110.663291668833	1668.1450268157212	974.1576313587784	227.74410475751824	284.8429595071729	107.52323677771892	5019.841730520613	2001.048443638052	769.1492862082432	1035.430314088383	22393.165809230548	644.4722257830854	276.83779016105245	671.2402276765398	126.04978288030114	634.1828721301525	2802.1657808844084	1946.1422603431454	803.251046044541	266.4608036611378	5203.924717059414	762.2954517292807	283.4492998033197
385.3974743503977	485.64459595210036	2108.2918413158914	1418.5635904159808	368.191630655313	227.058731346043	284.8429595071729	107.52323677771892	5019.841730520613	673.0539062583119	613.3083882527662	1034.4836192661733	470.0525763020519	644.4722257830854	276.83779016105245	629.1163068321907	126.04978288030114	176.44219580926347	2802.1657808844084	1937.9056081196256	422.9491288851346	266.4608036611378	4103.891697459136	637.3480940000701	283.4492998033197
109.1890482738529	342.67929285916443	1692.49663623607	160.93469385231262	102.3620252213998	225.4423899116309	273.81687431111004	107.40212127115524	4996.1538524847665	614.8581224266992	400.1370734639002	102.50337070982573	470.0525763020519	644.4722257830854	276.83779016105245	264.50061945335005	125.90019820687372	176.44219580926347	232.46594852033104	1937.9056081196256	422.9491288851346	179.64540354048904	1962.5844958499285	631.5528784605112	216.06548983325274
64.05518863378303	334.17828055928453	555.7926177164763	149.86235783767162	96.59797885863009	220.2476020197187	270.8135987894125	107.39793510587515	4929.8355681498215	232.54140325436632	384.02647064109766	52.89644823592744	466.8715746473709	342.80649936510645	267.2055956038032	199.92596439443287	46.071084800172	124.4838303703682	232.46594852033104	1902.7749224451181	412.9129765903479	158.20642538473612	511.6015126719292	300.5541154540292	142.93332804439797
63.882093098781745	315.1884896282295	488.5585727378138	100.42714956865416	96.21719254422057	218.76623715230403	270.7519543158876	107.39658352864944	265.96184315151595	100.24423541860484	239.86613361500443	52.89644823592744	453.70131796449385	342.7356124243656	208.3026440325764	170.3412374951581	46.071084800172	124.423001975646	231.90734553199127	1490.5626368650128	230.74421202968142	157.33249236380425	223.45095624259758	261.67661393074377	109.36400497877456
63.33989714886457	82.8259466723789	435.11448386122146	100.36569627902077	88.8720869032593	217.7973512062522	148.57703637804957	107.24191316229191	265.91392545771214	100.24423541860484	162.05423348370095	51.680319057012866	423.07721982770965	329.70056014646707	208.3026440325764	170.3412374951581	36.64085574803357	124.05865362238977	231.52905017176158	1319.4622689417529	230.05402570032882	157.079248055069	189.02233249261096	196.37283827676924	89.51918312460451
63.27241049158806	67.84658283607996	146.74434604488488	98.98428721405163	88.80963440904816	217.42467218070286	148.57703637804957	107.2060180472547	182.28175756884187	100.1727539036549	145.45112141710229	47.90615615822911	83.04906759036294	329.70056014646707	142.37057302120115	170.11036831892557	35.97157284154059	123.9872573950354	231.52905017176158	555.5947487115586	80.44544108070205	157.0530668030096	161.41934093248483	195.362312115426	78.55328027954216
