1254.4878233949546	1423.9148485993728	1331.1128782087658	1357.1277755221906	1467.4097003859106	1791.9413118744242	1482.482479803396	1468.50530519205	1578.8287563816477	1282.4223633804738
1227.8949027264202	1348.99119040019	1273.0410264131592	1258.934957094752	1331.6718400949485	1698.1121328761044	1443.8076083417434	1415.6535814615927	1476.782722529766	1199.7923828338699
1221.1504112336288	1342.7576709736754	1270.2097940998046	1224.7430068305225	1313.0920262498612	1630.6746680068482	1441.820453993333	1392.3124511503383	1470.4832470844995	1183.9906076217285
1221.1148258828398	1267.8311739551934	1242.6297688412194	1187.8232495102793	1312.8470845035024	1558.0194313976465	1439.8981397219668	1313.6661904892806	1468.977464558483	1183.9154810056846
1199.4333890164005	1207.0665483950515	1235.3660529368462	1162.4426295199216	1278.7476227041811	1378.1449873010488	1439.8945398358835	1248.4324027887128	1436.0894261503806	1173.1584949832404
1178.4119835700558	1075.6641471746088	1204.0185271501266	1146.9248154887418	1231.7625240111615	1311.5382180830293	1351.1596116112914	1188.108758850154	1382.7594251766925	1123.2210361301777
1069.4810434700053	1075.6237753590822	1061.1332889016194	1104.5754203723498	1120.349116317082	1251.2872507316106	1287.5662834800373	1069.5279286541302	1310.2146956879703	1121.885924186915
1028.7624255359806	1068.390586796209	1052.4821167352209	1085.6236172451545	1087.4306628855431	1244.6960060921085	1261.115706823207	996.7425065749941	1279.916489061859	1117.658552471757
983.5704455053619	1036.6466678814322	1029.6937075490496	1011.1557257630228	1087.4266427949897	1226.2083261466921	1200.2825072937426	993.7901820629351	1250.5649398270186	1079.834949682232
983.5691619224916	1008.25704140758	1029.6604339011014	1005.0245187692958	1087.426072012814	1201.52793174639	1192.7221524878446	967.7805740340041	1161.4033958420268	1069.7167382830953
983.5691568197484	1004.216373161692	990.708914691916	977.2561532382033	1017.9412826487323	1195.5428355433544	1192.1759033579106	967.4516228593643	1151.6774731888272	1069.708720766791
982.3508755302914	1004.216341876283	990.6982079322792	969.8723343408113	993.3056286697656	1178.9042529582464	1192.175219566062	965.5234406776	1149.3571450558466	1045.9561722284893
982.3089023393587	999.1097773266043	990.6982004549718	962.063656998137	977.0807879285719	1178.904251407449	1192.1748581890104	965.523440668333	1149.357131627989	1045.9554040782157
980.7164855983583	973.9354499228276	990.6895741673931	962.0613878829864	977.0807879285713	1178.904251407449	1169.4420762192185	965.5234406683313	1144.5315933082566	1027.539497665497
