348.3824073498454	667.6385946052724	345.9658808292711	418.47659983458925	1040.8370533265215	982.6923387521828	656.2631975803415	755.6880222316486	797.7046535040289	1008.7582281202153	110.16677427141008	713.6082200659448	268.2422225598314	833.5887379023462	427.24760422271856	1104.7921170052362	800.6670665609636	486.490092506343	686.551756545598	375.3999611915474	747.5892669199728	1007.7051549900788	716.5094575698262	635.2439885034955	760.5859785197637	778.3956032395275
336.18948746672277	627.2810479359136	285.69632166566697	418.47659983458925	759.2865465509958	602.8560443979791	149.3520471271199	600.1404658191927	654.2709311669341	790.5050778462655	100.99176327089731	708.179547576704	267.2117505401136	321.1531257990264	368.5873670284218	867.6629386726481	800.3165401031316	485.50980294274865	666.042781684408	327.85767894579135	744.4471787022858	816.1103012948047	696.1337788269362	628.2438572578258	752.7014085392502	688.4749077558536
327.3781758289995	620.4022880996695	281.03214377086493	405.9566862345291	759.2865465509958	538.9834836840118	139.01690015878194	377.95726750978974	654.2709311669341	462.07648254112564	100.64910461253521	706.8146763172141	258.9885325137086	321.1531257990264	366.2357468030578	840.3250799036241	794.4903618532526	484.5727873762521	665.8373179977161	327.85767894579135	743.7625974419552	805.2872668835167	693.1578145636167	626.6440717713532	752.7014085392502	688.4749077558536
327.3781758289995	615.3841311573865	279.9799541339278	403.61767772249686	129.04818410986354	538.9834836840118	117.49610590838915	267.92042349454283	634.5650562625797	452.82877985458526	99.99843962547787	705.8362892811137	249.3355377478488	321.1531257990264	359.7648787435992	829.3174260115138	794.1108212041887	482.73811183101265	665.6849692820624	327.85767894579135	384.1161693988497	790.3620466958255	692.4889754077217	551.3702287096721	395.0111103421863	665.3019813911668
295.47664916678946	474.3957700071314	278.5674512443584	403.3052604779136	122.07557438800018	529.0080619215387	104.0963612201399	267.92042349454283	332.4360718013906	448.3180144456583	99.86653352825874	705.5035664453591	248.16313270788848	313.6262742436811	357.170211528271	344.43304746912287	515.9100533792283	482.4371048683506	447.23376939796026	320.60319383592014	280.40912747095416	683.2011407451333	469.8652092857728	548.2328391512107	376.1403015735491	528.3139929009467
278.9892588452908	309.1470303088094	274.4107928844651	262.9514171844744	114.59871714360042	448.6611204945343	85.48850300996945	265.4755384774466	331.4650179096036	400.0150018261593	99.82388000806007	659.2134918621773	222.05581361218697	308.85821883015666	356.99478090195913	305.9497772879847	505.8537001122741	416.50697914336524	439.22141528956763	219.83865575761456	277.01334507474985	545.3528899717858	178.44003709517662	547.9812826330423	138.43750780329358	518.8050575486695
276.3554887421906	308.793605917346	272.9399134436296	258.8039452641142	113.84696887461293	447.3447561991079	85.11045103497305	265.34610064898425	331.3589926812367	398.3647545706053	99.53678153656595	201.39530030768466	216.94696471612903	216.37968168057728	356.99478090195913	131.8568776261784	400.6274189698379	300.2577917136289	438.764637460029	112.2877802711996	277.01334507474985	165.50264124552749	176.10215148796985	547.9617368966201	137.50760583539977	113.9047216936542
238.6160165574772	308.7934061074684	272.8976388520257	258.6845747437194	113.83632949000437	441.662032114029	85.11045103497305	265.17007803280853	255.32739354673916	397.97142538492284	99.49116278735936	201.37540210909086	189.09652654470574	212.0491405266605	356.99478090195913	131.72805879347698	398.89767654530806	297.42273065688886	438.69866596824517	111.58421066130518	277.00526405524585	153.11926703863742	175.6373237461901	547.9617368966201	137.47695809847028	108.85795468456719
238.5023366428484	227.18038793131336	272.8334990024812	258.6634647485939	113.83102222605862	427.2692988108947	85.11045103497305	265.17007803280853	247.76296109637815	397.9650758272978	99.49116278735936	201.37540210909086	188.63778169977851	211.70791785414625	231.43051567262364	120.7732822863202	156.80388927269428	289.519542687812	352.8864466808322	110.1510863070896	276.9988164157942	114.21385942556776	175.6373237461901	107.04515486738636	137.47695809847028	108.778002661865
238.4969841342197	226.36406687908334	272.8334990024812	258.5279415355317	113.83102222605862	426.1010025038695	85.02664821465531	264.84583620565627	246.9013665410212	158.92768540305133	99.49116278735936	201.2777277511	188.58970551654258	211.56135879472413	228.61615399638092	119.37530105162182	147.0181561143213	289.1486616320365	349.97740043863814	108.321763982294	276.9912404709241	113.38246622733548	175.62060836391606	102.01842204269563	94.90238553394009	108.54863788936744
