2716.5738054699327	3378.8337118664062	3289.6862225253844	4404.400753232607	3803.899705198439	4322.466042945509	2823.8009875805046	3656.5011740208083	2924.6979971152186	3627.2336953128333
2683.2930980642427	3359.1236661799626	3279.3853502174024	4250.178672225122	3792.0051190401923	4210.009231932894	2820.5107362192743	3625.5482880642494	2890.670354767135	3604.9469678293535
2676.6670382985253	3287.185882039112	3272.4628265069014	3833.020754481599	3791.8393335702376	4201.1388782335325	2739.1745425984545	3607.2591884443373	2889.1210512329017	3561.902205919191
2566.7206665535887	3270.650552027275	3268.9159626521296	3605.9007718786693	3790.8875880822497	4186.871183975376	2732.588797116237	3597.103545198525	2884.367475369072	3536.9366323129234
2492.6737695735674	3232.0089834259047	3268.8770346992824	3296.412851796383	3788.702927479853	4173.146474333551	2630.4025214395638	3569.420561038641	2883.6765242004108	3422.263061709133
2406.3192987033567	3226.079696041849	3201.3188803838384	3272.336839382772	3756.580851579607	4106.880412837771	2630.394685226205	3498.977381604005	2879.590691812882	3410.791278225007
2406.109028682485	3157.106818636723	3118.8071487135435	3236.847073452972	3756.3533028780494	4106.759619898679	2629.2798660882418	3497.263877816985	2879.398458911613	3409.2604188991663
2406.062955045463	3111.553650496491	3118.8062196850437	3234.1645680364695	3756.352559190839	4106.635835790629	2629.279833690627	3496.7052844832947	2879.2987366879624	3408.116076626025
2406.0408713302263	3092.503695707613	3118.8062196850437	3232.3560504018374	3735.51897883648	4106.591396059618	2629.279833690627	3496.704134243841	2879.2874199881408	3406.0084436700704
2406.037018279978	3087.0315070804572	3118.8062196850437	3221.2503699483063	3730.6757108806532	4106.589405008959	2629.279833690627	3496.7012852406842	2879.284957717746	3368.629094786684
2406.036727942745	3086.7961594631706	3118.8062196850437	3196.9255363714565	3730.675680904536	4106.585967976557	2629.279833690627	3496.297370343051	2879.2810626338523	3206.0786967466393
2406.0362503537235	3086.638152955716	3118.8062196850437	3196.918956879575	3730.675680904536	4106.585773793941	2629.279833690627	3495.4162140479657	2879.2794815114885	3204.3780567293725
2406.0360647967645	3086.5585223854696	3118.8062196850437	3196.4908309420725	3730.675680904536	4106.585500597937	2629.279833690627	3495.411022194737	2879.279350941439	3203.925743695705
2406.0357008549563	3084.8229249238884	3118.8062196850437	3195.186927078528	3730.6266507162486	4106.584804240821	2629.279833690627	3495.3041109517076	2879.2791206673246	3203.720427011436
