16214.362936047268	16632.738030465243	18932.56763622017	18110.421847709116	15738.329509329578	14892.531958568921	16823.353431051597	16490.78187306944	16697.183377194197	16265.256327663124	14838.416912524995	13628.01761520767	16403.97460750265	16748.855140951033
15475.22549433956	16227.941113019317	17562.019509800433	17200.038008236468	15103.604251482422	13896.017573292022	15848.02488086394	15794.450718742464	16061.028701969752	15012.440151136543	13674.37313850737	13043.050618344309	15773.95092659664	15720.739050316819
15428.034089422537	16210.226015785633	17327.89069633849	16865.593987301047	15049.797881531531	13771.7167038915	15428.859418341968	15774.06654102797	15984.334001581808	14838.68671110069	13565.10759018104	12973.633515787384	15624.015537196805	15516.056731870474
15405.446576697119	16208.70755767835	17283.290492932756	16692.375961331716	14846.97804189452	13640.97534295292	15373.836292917356	15753.166963064019	15930.957853175176	14302.259557318892	13459.139415579895	12960.667642479188	15605.947642160909	15476.462450657216
15396.212937195307	16208.013596592331	17264.891876566428	16606.066263388388	14832.489644771607	13598.965832580363	15353.767864130728	15741.852512951496	15921.465413218792	14265.033437298996	13258.3798184588	12953.583830281334	15603.509939309784	15443.41489070528
15396.100662702698	16208.001763964086	17231.405728515594	16566.393864156988	14832.24029078025	13556.376125837223	15351.146272343776	15741.292514479077	15920.226690097263	14230.103095995208	13240.234730668144	12935.396864300708	15603.285108877155	15434.715343858788
15394.788673805922	16208.000734870142	16814.335285398873	16506.368855416018	14832.22446765784	13551.599009153326	15350.077497932789	15741.207678520575	15917.77420352054	14228.536478599934	13238.655205277186	12934.661300917913	15603.136405153811	15432.250323073546
15393.913914019091	16208.000734870142	16814.235093762523	16491.7143886077	14832.217348770926	13549.804121264411	15349.334486167028	15741.202883467568	15916.852047218232	14228.153805734268	13236.93601225732	12922.461565245489	15603.090361842023	15431.67311420422
15393.90454779206	16208.000734870142	15804.987269063498	16490.26933293965	14832.199307159362	13548.197249191391	15348.884661527549	15741.195544121438	15916.347456255586	14227.751953196655	13235.953420291873	12921.450363068789	15603.080856503027	15429.191104482788
15393.893441062459	15813.458028340649	15804.27085048308	16490.183764073925	14832.193904829785	13547.85247174592	15348.7057545142	15741.131357555027	15916.229402011242	14227.623938636456	13235.861407547594	12921.251708460832	14841.1568754425	15429.059595283617
14347.480225047157	15813.418714376134	15804.120889095106	16490.183764073925	14832.173613896632	13547.239001270249	15348.597879591543	15741.129816541266	15916.175413063833	14227.282635012789	13235.851027815252	12921.244394027017	14834.968648725391	15424.720496941069
14345.926876120393	15813.364495610303	15804.042481380458	16490.183764073925	14832.171789432838	13546.863161189003	15348.565604544643	15741.12981248386	15916.16967940416	14227.037749074729	13232.84298465566	12921.171143095651	14834.917916780307	15424.382924700276
14344.986284341096	15813.364495605656	15804.04243691284	16490.183764073925	14832.171779487413	13546.468228371985	15348.244119079869	15741.129812480847	15916.166787095515	14226.675185685628	13232.842916067959	12920.816207433865	14834.916329792783	15420.143046584331
14344.91667762077	14968.990380173924	15804.04243691284	16490.183764073925	14832.171779487413	13544.635830834246	15348.243365930552	15741.129812480613	15284.78736782445	14226.656635520469	13232.842916067959	12920.809522739211	14834.74544655647	15419.761894115778
