1533.0506549357424	787.4933546067423	708.308140483462	949.8058579605447	1491.5940311611648	695.9028175461317	713.1750524472583	3668.589013777472	1047.599762913319	842.5508437376703	3093.3086418891644	1051.4444720685847	715.0236646610048
1171.0552773796267	477.25615284398805	555.7288101919812	818.9117130471332	1286.666442015301	544.9962867011186	440.8616882708452	2939.925802304002	858.5260758843792	707.0307115913756	2320.064983758134	816.2827806760506	594.9569326824235
1137.3209916573842	428.10461264156885	426.15251706375284	742.8606823654491	1241.744347593064	537.3645656584722	383.3817910973021	2774.7169732243897	810.8763623795662	696.3393711076857	2211.8873894187877	785.2014197460339	579.7939776272357
1076.4240958969244	357.442066431518	378.01231723437286	721.2621699747473	1233.5638857357624	527.6195337245563	380.65862729125917	2659.290953836102	762.147236894978	686.681527570172	2195.347147174564	759.5353987019902	573.9655475994314
1064.7275363286903	297.94430191589163	363.3117240700121	596.9020467337109	1213.663508157334	451.8172873877256	378.6451456831235	2528.968327595002	630.0543012993535	670.5135024892425	2186.4683196843803	720.1301705423492	570.3041493328396
1051.1947844748656	171.90736975657657	304.9122367594196	577.6897235806283	1091.1546027325544	372.99759199438455	378.3284600273964	2528.0533015862948	578.5186365130508	638.0156973116914	2184.918896606666	717.5726502800453	566.5796703930582
1043.771354445651	170.99114048518342	304.81512650786	577.5721445689587	1090.8764143466688	372.9657220871607	378.09962898530233	2527.4466352999084	496.0196994553987	637.0813353174444	462.39691944200655	716.9124449821437	557.3757344563974
1041.9225385598602	170.77889211056822	303.7894537779016	392.66762617321	1090.850087595296	372.9645530264434	320.8957749879742	2526.395622277264	495.24121829688056	637.0315582250605	361.546834028394	644.0543991102539	503.360877286008
1040.4425077953904	170.730318667122	302.4875571986195	392.0221796356314	1090.7634033552558	372.9641838111299	317.1850307901973	2524.655577881717	493.17492474091966	637.0200257780093	360.97609448681686	643.9977859195078	479.93185925737504
1039.466788669718	170.60692986204526	302.0366483471625	391.5046988350573	420.9533202248852	372.9641800653878	317.1265413046767	2523.727731121597	490.16687995702017	637.0075734976972	360.7069836327769	643.9876213921942	479.8619696648136
1036.9769471034917	170.43326797745183	248.00055843867926	390.7653626063048	420.80883461390584	372.96417526064215	317.08622467958963	2523.218319527362	421.4855871232026	636.9410710404733	360.63063046013536	643.9848439676371	479.29508470409246
1036.462287741032	170.28416442026898	241.2930381099261	390.3045303858937	420.8049246626263	372.9627100190568	316.9856479444693	2049.4226753680337	421.3825904641805	636.7697199925501	360.60825673979303	643.9781520134711	479.1295033065983
1035.4492693354878	170.020096664231	238.01925340058096	388.443410364878	420.804884893078	372.9099097806777	315.2593247375509	2049.1118432073167	421.34734298872945	636.7023148744347	292.7943979303805	643.9723666018826	479.1273668507724
1032.7620289394372	169.55555375628137	237.89865054750518	320.7972284036139	420.80460832341834	372.905759893629	314.07921645602505	482.11772563580803	421.2825378224893	636.6989904611241	292.7913667159098	643.9542032517943	479.11657319993856
