791.7016779307913	713.4232972923519	692.3154178179161	704.0634227954606	710.8801736779883	754.2722401174933	775.1732577642371	839.6857918032588	706.5057626721309	654.0378651510655	665.40045665966	747.3792451432927	836.5709984974416	681.3164733974328	683.8475032578082
683.4215403510493	634.1704827659833	618.3976951991563	580.4400583997682	630.8852532298524	646.7020857038615	645.1550673547686	693.8037471238812	638.424275537086	562.969008523015	575.7773600518585	624.2026482769629	655.4342117414221	606.6947647627941	631.7735715533727
628.5853677591408	612.0928334658753	618.3976951991563	544.2568198812087	628.3406158286402	610.1516558500189	630.5581065048145	636.1941474799687	603.6665675864962	549.6851194684003	567.2020402698104	622.6099053875141	584.7523216316578	604.1329067659776	618.7916062638515
611.1446010283166	612.0928334658753	565.9748220202414	544.2568198812087	616.8493823308087	586.9684687377377	572.9007450645026	594.2519097380582	599.5035267971816	532.0247184130985	560.6568350430725	590.0976059671881	535.2194650410238	604.1329067659776	606.8742947285117
571.7450072203528	571.2923760023327	541.0074067531258	540.9571265232962	583.215441013177	570.031932050977	563.2496811725441	565.9361289705057	568.3732100346759	528.2730532919322	556.0793145220408	577.6225996914591	519.7203224092664	593.6944919791023	581.6706249980589
497.4577060175929	569.5227755985006	529.4560499001873	529.0655339825439	526.6547972625132	562.9092524235722	562.7884473603493	563.8057182622574	525.133575015735	528.0215326791413	555.0095451491125	527.4225411176831	519.2947658548087	571.2676464020137	581.1464265423443
487.8873184244517	568.0689179536333	522.9699865868662	518.7298018831084	523.6565931603071	562.8606087065937	562.7527151949253	562.8974930253538	521.5849120215516	527.7374962255177	554.9680756453749	520.4470661998222	519.2350742281386	569.5564786962668	581.1464265423443
484.98152671459917	491.72350632975485	519.5950227859621	501.97160631430916	520.9425398443873	562.8606087065937	562.7527151949239	562.8974930253538	520.5111647154772	527.5428597594182	554.9673725696593	520.1025386419587	519.2348940451011	555.2211317571238	580.4601782645909
461.17001860585236	466.3190650650554	519.5834571196447	492.10163619904006	520.3624113397887	562.8110832291359	562.7527151949239	562.7731949700678	518.1490778876978	527.5349009704796	554.9666945085634	519.7217636841015	518.4643062004607	507.68411677239686	558.4250496066443
460.5000671200255	465.84854422803033	517.0937186231016	492.0327126160632	519.0088414644447	562.7972204799917	527.2193433398488	562.7731949700678	511.1043029229577	527.5349009704796	532.828939971635	519.7020995272724	518.4534453633278	493.91946105529314	489.6722860470904
460.4937399388227	465.0474072411748	516.8879129090774	492.0256868424936	515.4191632561124	562.7893467560507	525.351192453144	562.7731949700678	510.3837580729824	527.2762586622589	493.491576691862	519.591157435987	518.4520454633886	493.91946105529314	464.71561336692963
460.49304966878213	465.03924965849814	516.7767828725655	482.8191477805294	482.36856642479415	562.7893467560507	466.5903726716842	562.7725792684105	510.2159325095317	527.2593737325342	492.9853786301178	519.5863943165676	518.4510686799293	489.5058630388276	464.22782623744433
460.48099872100016	465.0381819463878	516.771370117418	480.6481625869196	480.6325811079964	535.3350327665685	462.6781711647459	562.7725792684105	509.8875160537377	527.2524461672206	492.93253012219884	519.5156179266149	518.4510686799293	463.6411497836789	464.14226432370924
460.4734158481156	465.03707061267824	516.7666059529074	480.6177817181583	480.47776234040253	496.5127578778356	462.34358470139335	562.7724359354288	509.83557764470106	527.2524461672206	492.91209687813665	519.4160511271748	518.4510686799293	461.6551997700826	463.51868045973237
