12680.412973092249	4568.443553635228	19247.51936003246	25027.505636383292	36127.53045146754	46592.49828458299	19243.885481673402	18189.42742821693	19313.452493437086	12721.501071706522	10649.237432667249	23504.126620282197	9199.19935292872	6332.062718109456	10654.103137155977	9878.775680291674	2276.984643507671	37799.05979463887	4454917.7906795535	35990.85224380413	17778.287166053677	47511.074650545306	10195.10518295727	1798.3512393332694	19082.394808389174
7574.095810947898	2014.5369783780634	19146.9537618658	24721.434614763573	35400.520770062474	44294.095481116434	18486.87058874174	17579.736353824665	3996.835569564281	11607.708883858188	9171.242313625826	20011.5289666284	9163.988675644749	5764.056343404094	10597.864262292105	9143.26433760055	2226.31207063762	37027.018106678835	551872.0353889004	34665.36727010009	13884.042660150537	47441.22196925536	2279.2820525205443	1008.3648123812179	18687.20574472988
6440.513613617958	1627.1875063381594	1242.1143021356231	22531.394273560392	4317.938818840136	2558.1642779500703	12716.58307700806	4521.51193215135	1967.0415070448678	7965.161283106271	9171.242313625826	19841.155044456675	9163.988675644749	5764.056343404094	10597.864262292105	9094.882733930004	2226.31207063762	36959.39309987359	72141.96917109385	34665.36727010009	13454.998657634449	47040.756910167634	1979.5386208238642	1008.3648123812179	18619.4124486412
1010.9568479314644	866.1368719238371	1056.1283865964033	6694.979008649934	4317.938818840136	790.4055172315902	5462.788227096356	4100.804702223721	1945.6876949413004	7957.661144625083	9171.242313625826	19841.155044456675	9163.988675644749	5764.056343404094	10597.864262292105	9023.210517109195	1617.2585846485144	2384.9383615611277	62359.284896035926	34320.932876140025	6762.331163336714	1200.8690901136831	1964.001765298596	969.017373190016	4429.966953760352
970.9800242747999	610.1636406112492	1056.1283865964033	3147.5997341640254	3374.973766180396	790.4055172315902	695.1201932698777	1433.205860896082	1559.5953327596305	3997.610396049995	1517.3230420626742	5804.718414042411	2019.0967667317004	5764.056343404094	10597.864262292105	9023.210517109195	1617.2585846485144	327.46893000183417	61398.55027195199	7149.911232317994	2148.0039035877508	1200.8690901136831	470.3910384699213	498.48106774956017	1102.663441127264
477.38333859635355	541.7128007239389	981.0641820922957	3120.6329062193568	3161.470248342175	454.4142477581388	229.04533177489816	436.7810277950537	753.091180926383	971.2625218891662	1515.743935693741	4003.2421476540276	1567.599841154653	4467.233926745392	4494.491836076875	2055.8176377854998	226.34252622523536	258.75843236110586	5587.2976714461865	488.0134134580342	1328.2827533619854	1177.5501235869087	460.0838748433312	496.154515215233	464.9478643006639
469.5131598874593	541.7128007239389	748.2795193297998	599.2166403497204	879.0405735871706	454.4142477581388	220.49194102292583	433.30934629393613	516.77185819235	509.90651622268206	416.48385696322725	590.7786233885618	489.58590700995245	1043.6064296810237	568.9622028909239	1986.322775478351	226.34252622523536	258.75843236110586	1601.7645181143741	477.6276104219303	1307.2253241640785	507.838319985663	417.83206899166186	166.68282542360745	464.9478643006639
468.6135889269526	536.9279172525552	625.8201596463557	559.6352503043212	879.0405735871706	415.3901722185946	220.3575556561882	433.30934629393613	431.4418953845127	386.24560297711474	416.48385696322725	529.9099159496544	467.76737759260686	1038.684007207181	397.47462614456526	510.13589452556783	198.37253307045918	256.5042970447116	1324.3149064436639	472.807491761442	461.94280641631485	502.2574433323784	417.83206899166186	165.1793841843164	464.9478643006639
250.42920520008374	517.1472038606286	625.3740045003303	299.61428325409037	598.8459867234537	413.551425022815	219.99818974105392	432.2819254766586	429.04233258009117	295.61658938142887	392.32486438616303	306.09177396942636	426.8156385379305	315.92298557978893	385.6150606949409	266.19578207952145	150.3218933027033	252.32244502730373	1319.6904194090605	467.0497854366077	408.3232097204425	201.56427745811612	350.82017103661616	165.1793841843164	439.23999185929284
247.62069557331867	499.4158880183836	581.9160001077718	299.58199071159953	598.4178442175033	385.1937516089868	219.82435227117162	151.79674202151364	422.04303262760004	229.33059239234902	390.2993998146251	262.3109880868715	345.24136172040113	175.30811231367534	372.47204912082566	251.82982243483295	135.01447455114794	252.02103693701335	825.3949937533516	453.2492527224261	377.71947330003565	126.5304125804796	338.5834246140484	165.15496231173597	439.1227655716766
243.21068620759888	469.002852493448	163.36595329678838	299.3022513309745	598.2602529030452	369.5225864536578	195.7555887888957	150.52665379481368	421.877982872707	228.26942318922988	390.2993998146251	262.3109880868715	340.0329415299157	173.18345148526237	372.47204912082566	250.9320124377771	135.01447455114794	251.96711986490757	467.3274647379294	451.2143461544165	284.0595541299733	113.05036107852085	338.5834246140484	165.10687307163926	439.1227655716766
243.21068620759888	469.002852493448	117.82601582438292	295.6867719019578	598.2515109895969	203.93106779215125	177.0584461836775	150.52192260413722	421.7008822963808	227.58168411724773	390.2993998146251	262.3109880868715	295.4704186820977	165.3097109988878	371.8050869061171	234.37776390206042	115.24159328657151	251.96711986490757	437.51394267223833	448.21570505881465	284.0595541299733	113.05036107852085	338.5834246140484	163.364753624767	439.1025768029822
202.28584695404518	455.94024247455263	117.82601582438292	294.9360895019008	598.2515109895969	203.93106779215125	171.25027531431758	150.52192260413722	420.919585764349	227.55460304582854	390.2993998146251	259.97491752819724	234.62732623522467	163.13336768479573	365.19687593400073	234.37776390206042	115.24159328657151	251.96711986490757	261.0593484031424	191.8817740594493	284.0595541299733	113.05036107852085	316.93664746190103	163.364753624767	326.6921999637825
202.28584695404518	455.94024247455263	117.82601582438292	294.9360895019008	598.2397419678136	196.9445096694635	171.25027531431758	150.52192260413722	400.97492835799363	203.5736109354016	390.2993998146251	259.97491752819724	234.62732623522467	105.01509910387608	365.0082014398347	234.37776390206042	115.24159328657151	251.96711986490757	224.07492516808884	191.8817740594493	284.0595541299733	101.89369244371937	316.93664746190103	163.364753624767	326.6921999637825
