2413.917036535675	695.428576652707	5968.946961495177	4035.575104399613	1401.2488451990641	3465.668465041929	1157.5624021345593	6658.397494327392	5278.583308735852	2415.732648891839
2381.0413537141794	640.6491760677418	5941.515560215231	3958.872973369123	1340.1977250638674	3371.6664424490864	1129.6223535249032	6626.24294648755	5210.003041377041	2374.837614770342
2373.8386188018185	637.5201007158416	5928.404634752943	3847.1088397386134	1330.618105960637	3352.484280434419	1126.194476116611	6620.804833067072	5208.524995278654	2358.110371924904
2373.0467212244853	631.8621614134422	5919.935885270087	3838.318475251659	1320.4552253798738	3313.3390878035902	1125.8577563484773	6612.4860173499	5203.994304334848	2354.937693048977
2369.887703783901	627.5717910005296	5918.260295817008	3837.438096207412	1284.4225595834268	3290.140416604121	1121.3632067149124	6557.853321989794	5141.621028197914	2221.5466602292454
2358.30834824516	625.3547390204229	511.44168467258345	3836.9752344472963	1283.348075149117	3161.8369961790413	1114.0790119414532	6502.221626597959	5139.768709523304	2219.19195081186
2358.067137297063	625.1804375917927	505.77207977110396	298.59395822368236	429.1699906143349	3156.876402029855	1114.0665315173092	6497.399892106951	5119.245485083757	467.082225152
2312.1973398459118	624.7850245123733	504.77866429751657	292.69840535135114	423.84075501583993	3155.233356762837	1113.6895499372604	459.6761586843377	5099.766563739633	330.82978230145767
2309.493246804664	624.6391498253106	504.3561484678571	290.94239961243784	423.51571796736647	3155.096438228147	426.5272679581076	349.5750644189029	5099.030544296885	330.62976368265566
377.2644670861323	259.05659073636525	486.4410151873129	290.6839071496702	423.5009806418743	3155.076487272637	398.6541349929589	348.7576836750672	1848.8780217637893	330.58016477333734
307.4425502378126	259.0133120665446	480.88091451093766	290.52970722716236	407.32163679465697	3154.3413843148574	398.6470661002677	348.7407233767826	343.3765958358754	330.3485456764152
290.3136592753126	259.0123038959273	480.7900737592077	290.4070949288066	405.594185789796	3151.395007162197	397.62436258551	348.24116973814307	341.675755191216	330.1978253203429
290.30412705091663	259.00939884121226	480.7850689744355	290.20300432229266	405.4920192329141	215.33796779925567	376.4328462656199	348.07031368680055	339.71185217471657	330.19156399430864
278.24437220636634	256.94766183037063	480.6923058917719	290.1683850658005	405.0635769959822	204.59668064864042	376.1760264295354	348.0541205520876	339.07499302197175	330.1876169942202
