1390.6686257887766	1329.7493466841695	2282.027688003078	2229.5303906689387	1489.549088764577	1922.7078772979469	1832.627474234057	1700.6217301121387	2039.0106767094348	1280.6758743300095	1497.8617305091504	1462.3824761076585	1732.1378897772431	1433.0399894597315	1615.2281904915885
1383.2330453585391	1326.0642698851307	857.5425670018794	1768.21647079756	1373.5345539672135	1912.5250002330026	1829.4762434889215	1700.6217301121387	1958.29629357682	1280.6758743300095	920.3552216071704	1416.5240452214284	1307.9858335829445	1429.0476088712567	1615.2281904915885
1383.2330453585391	1326.0642698851307	840.8539537339075	1762.9429370176406	1373.5345539672135	1905.79802732026	1829.4762434889215	1684.812602479904	1660.1986565786344	1280.6758743300095	918.410305492776	1413.7531358971664	1172.1299931865124	1416.660125403744	1615.2281904915885
1383.2330453585391	1326.0642698851307	840.8539537339075	1762.9429370176406	1373.5345539672135	1899.2607409444897	1829.4762434889215	1667.2226222771662	1540.5599067043113	944.0592870827368	914.445079922124	1229.4582306149032	1130.0473129677455	1258.8967358812945	1615.2281904915885
1360.4814077618696	1127.865499143259	840.8539537339075	1757.2008431226795	1373.5345539672135	1898.5390030365327	1829.4762434889215	1581.3271184402508	1361.128816985949	894.4423860248213	898.7789126945178	1149.2759890491748	1130.0473129677455	1254.0164359513933	1615.2281904915885
1118.2514005263338	1120.2333426252044	836.0391473791319	1757.0445710305298	1373.5345539672135	1898.5390030365327	1829.4762434889215	1553.1914843668867	1361.128816985949	874.6154707852866	895.4140991854118	1145.189128123784	1128.4772221389262	1239.346642646041	1509.1712154348058
1105.8056594111213	1117.7060308748346	835.7901734434417	1644.218238068072	1373.5345539672135	1898.5390030365327	1829.4762434889215	1271.9176961756184	1349.481379968625	870.3219225026488	895.3439439160808	1142.561872864936	1128.2617935611258	1239.3072246085662	1284.129404763421
1105.132676461034	1117.4740765570396	566.2272381839119	1493.4244808907752	1179.2126387352605	1898.5390030365327	1274.8839833978504	1267.2349597475431	1319.8715409732768	867.1856331444515	895.1364318922188	1141.42480416354	1128.1152757003565	1209.5922726331487	1273.8093585976194
1105.132676461034	1117.4740765570396	551.7049865546501	1481.711008905672	1028.8774916806497	1898.5390030365327	1237.6916534499132	1117.4358245009869	1124.664353672274	866.7390317139087	895.1085892675222	1136.143181160685	757.6677170146228	1194.340465072543	1223.2434121117246
1103.784081294371	1117.4078846422162	551.4715768309247	1192.5400993538651	1017.8817904641811	1785.3410194202033	1223.6077518862712	1099.681577201779	1124.664353672274	866.4782491186528	895.1085892675222	1135.1388512605972	757.6677170146228	1012.0087976630665	979.6825529785127
1101.2002422797825	1117.4078846422162	551.4715768309247	1182.0753595811145	1017.2003047505236	1785.325886122223	1206.5942929763564	1096.9550125271253	1123.2248518241763	778.7756119409688	895.1085892675222	985.971444233152	757.6677170146228	1012.0087976630665	976.424734610538
1101.0337823430887	1117.4078846422162	551.4715768309247	1182.0753595811145	1017.2003047505236	871.805500716937	1203.0316335546652	1096.9550125271253	1122.769185048096	771.543118942428	895.1085892675222	985.0356836121761	757.6677170146228	1010.4444625297606	975.7534739273506
1060.7663237903553	1117.3880134761305	551.2036970635118	1176.236152422368	1015.7046809390396	865.3434323340166	1203.0316335546652	1096.6313147428828	1120.5833328627905	762.5797715771205	895.1085892675222	985.0356836121761	757.6677170146228	1008.9524794238313	975.6461611131167
1057.0601931516003	1117.347421146119	550.4272401711713	1151.155750456449	1002.5596950922693	864.2460602707615	1203.0316335546652	1096.298739687877	1119.2497327736694	761.3563733340534	895.1085892675222	985.0356836121761	757.6677170146228	1008.9524794238313	975.5608557303857
