247229.8079045511	181611.13100573322	211798.23841977585	184181.0158898345	245238.49050490442	184429.1794454904	250560.7574280293	193882.89834309247	208982.5044130268	145945.39571205922	191363.1949300661	207561.7470162261	195985.4007231889	173232.81861418026	187539.72958454755
181930.07458104976	150172.70615610393	175280.59856542046	103510.89851343953	190213.334948873	153277.9283134875	174873.91212921872	164121.800642642	151757.87561956956	101018.59447356928	155295.1704754667	165750.37891013516	152881.3571456971	126585.56872103865	136967.84505761013
167819.32842019564	110114.86162320488	126673.78609534234	78025.23011564974	173202.07907450534	108149.0698370675	118190.85951071572	131147.97041010295	113861.20543758506	74178.83221580707	92519.45549436864	134097.93687975078	119406.67175919804	123865.82945984474	94006.40911587418
109344.52291483028	72161.55307527567	101648.16991891351	69717.36344622179	132856.09974907132	65507.62827650867	72979.76960715196	87323.36185302639	85328.63123568651	53878.542512277156	59991.489418295576	92442.24048973892	100010.59641704756	88307.04863095439	70298.89001988548
54033.67405307794	39635.138155791516	54147.488293118986	34311.90377583471	101347.00608192393	35525.844966198645	50377.20023633584	53788.52974118415	50684.57285073523	31191.18290650081	24969.338453855667	57412.853860010495	54982.78835249874	36477.12627024795	31461.29820162782
16414.874644723768	15199.465298302575	26791.656170186914	16110.835846806389	34177.315526884406	13395.912101687463	22225.717291024794	21030.37737074962	23386.345171882334	11451.50890848095	13606.323237977029	22814.954884100516	22399.229647324977	19028.727512206093	13311.795247283391
9029.383530218209	8137.2222382502905	15484.718036881153	8560.818036280765	15845.957109739058	6189.596525600988	8301.515618362071	11462.902586379772	10808.953156894808	5198.980086017258	4761.386922716711	9599.763606646984	14692.366477775242	9996.05255893261	6085.419414333464
4281.476040871223	3574.343919211364	6144.387081136511	3511.8213191710906	6272.3855727133705	3297.4510062257764	3101.7266932577386	5122.20980190695	4063.1323746815615	1898.180582514692	2859.828757176367	4855.9404280457675	6959.393393916637	4802.632414840078	2802.535115389845
958.1048105770047	990.2358458519427	2399.957179771005	1538.8023611864726	2108.3855468334273	1692.8683711151791	1322.5305933587156	1826.2392130473002	1783.5347625941745	612.2742376887894	717.9628947491627	2437.429343428869	2900.7694838813454	1904.3498500499481	1068.2587951250798
321.0252973160325	379.2737608487316	719.2761235507195	485.9536747350883	653.1325871997606	261.2818360007391	312.6053547163658	878.6245005071802	729.9093072606987	181.25989968713932	174.32662426380833	898.6337411037475	1019.4346501729319	637.8421857838242	247.43324627010008
48.077056937597206	75.33386322543038	179.07506234639538	170.88772588101415	175.35676995216102	49.269694018573034	50.57390141025475	236.4258733514091	163.53549891602663	22.648917153017123	36.30783285402378	184.22575583212296	308.79226904970926	162.2204174149946	34.09826519556168
4.969599424353817	5.7615310121873895	23.791577904322594	9.578920266370801	19.826982822812624	3.3589282334825725	3.6488278236645897	42.82781608351411	14.995085229221502	0.8549140118051923	2.631701374495151	20.790703174755553	55.893658597365906	20.569779189665667	1.9945446357784251
0.12048650626047674	0.11763795785492448	1.7442905340108723	0.3369674676694103	1.0710806090878575	0.07359478818233356	0.06195414738249382	2.682308950108336	1.0606461538638428	0.004412147210700823	0.06774242915764718	0.4417416032714527	2.833702493074441	0.8194373300367488	0.07291030931293108
0.0006870779927794501	0.0012742658228717119	0.03828997813792512	0.0072992852873312595	0.015571054049644316	0.001422053622718522	0.0006269343281815054	0.06440790429439858	0.0213940374331969	0.0002518350856348661	0.0017906997665591007	0.0048897874062845395	0.06524516544948256	0.01318717432258154	0.0010007726590401944
